"ncbi ID","Scientific.Name","superkingdom","kingdom","phylum","class","order","family","genus","species"
"1075090","Gordonia amarae NBRC 15530","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia amarae"
"1075399","Blattabacterium sp. (Cryptocercus punctulatus) str. Cpu","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Blattabacteriaceae","Blattabacterium","Blattabacterium punctulatus"
"1075402","Streptomyces oceani","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces oceani"
"1075417","Catalinimonas alkaloidigena","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Catalimonadaceae","Catalinimonas","Catalinimonas alkaloidigena"
"1076","Rhodopseudomonas palustris","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Rhodopseudomonas","Rhodopseudomonas palustris"
"1076551","Pantoea wallisii","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea wallisii"
"1076588","Thiolapillus brandeum","Bacteria","0","Proteobacteria","Gammaproteobacteria","0","0","Thiolapillus","Thiolapillus brandeum"
"1076594","Acetobacter okinawensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter okinawensis"
"1076596","Acetobacter persici","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"1076934","Streptococcus lutetiensis 033","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus lutetiensis"
"1076937","Fontimonas thermophila","Bacteria","0","Proteobacteria","Gammaproteobacteria","Nevskiales","Sinobacteraceae","Fontimonas","Fontimonas thermophila"
"1077464","Streptococcus oralis subsp. tigurinus","Bacteria","0","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus oralis"
"1077947","Pseudorhodobacter antarcticus","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter","Pseudorhodobacter antarcticus"
"1077972","Arthrobacter globiformis NBRC 12137","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter","Arthrobacter globiformis"
"1077974","Gordonia effusa NBRC 100432","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia effusa"
"1078020","Mycolicibacterium thermoresistibile ATCC 19527","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium","Mycolicibacterium thermoresistibile"
"107806","Buchnera aphidicola str. APS (Acyrthosiphon pisum)","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Buchnera","Buchnera aphidicola"
"1078083","Staphylococcus sp. HGB0015","Bacteria","0","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","Staphylococcus sp. HGB0015"
"1078085","Paenisporosarcina sp. HGH0030","Bacteria","0","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina","Paenisporosarcina sp. HGH0030"
"1078086","Streptomyces sp. HGB0020","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces sp. HGB0020"
"1078483","Haemophilus sputorum HK 2154","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus sputorum"
"1078773","Herbaspirillum rubrisubalbicans M1","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum","Herbaspirillum rubrisubalbicans"
"1079","Blastochloris viridis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Blastochloris","Blastochloris viridis"
"1079859","Pseudarcicella hirudinis","Bacteria","0","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Pseudarcicella","Pseudarcicella hirudinis"
"1079994","Leucobacter chromiiresistens","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter","Leucobacter chromiiresistens"
"108003","Thioalkalivibrio denitrificans","Bacteria","0","Proteobacteria","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Thioalkalivibrio","Thioalkalivibrio denitrificans"
"1080068","Leptolyngbya sp. O-77","Bacteria","0","Cyanobacteria","0","Synechococcales","Leptolyngbyaceae","Leptolyngbya","Leptolyngbya sp. O-77"
"1080227","Enterovibrio pacificus","Bacteria","0","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Enterovibrio","Enterovibrio pacificus"
"1081613","Streptomyces albus subsp. albus DSM 41398","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces albus"
"1081644","Candidatus Aquiluna sp. IMCC13023","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus Aquiluna","Candidatus Aquiluna sp. IMCC13023"
"1081736","Listeria fleischmannii subsp. coloradonensis","Bacteria","0","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","Listeria fleischmannii"
"1081904","Prevotella pleuritidis F0068","Bacteria","0","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella pleuritidis"
"1082479","Limimonas halophila","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Limimonas","Limimonas halophila"
"1082851","Comamonas serinivorans","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas serinivorans"
"1082931","Pelagibacterium halotolerans B2","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pelagibacterium","Pelagibacterium halotolerans"
"1082933","Mesorhizobium amorphae CCNWGS0123","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium amorphae"
"1085538","Leptospira interrogans serovar Bataviae str. HAI135","Bacteria","0","Spirochaetes","Spirochaetia","0","Leptospiraceae","Leptospira","Leptospira interrogans"
"1085623","Glaciecola nitratireducens FR1064","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Glaciecola","Glaciecola nitratireducens"
"1086011","Flavobacterium frigoris PS1","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium frigoris"
"1086013","Gemmobacter megaterium","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Gemmobacter","Gemmobacter megaterium"
"1088721","Novosphingobium pentaromativorans US6-1","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium pentaromativorans"
"1088868","Commensalibacter intestini A911","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter","Commensalibacter intestini"
"1088869","Gluconobacter morbifer G707","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Gluconobacter","Gluconobacter morbifer"
"1089305","Winogradskyella jejuensis","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Winogradskyella","Winogradskyella jejuensis"
"1089453","Gordonia sputi NBRC 100414","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia sputi"
"1089454","Gordonia terrae NBRC 100016","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia terrae"
"1089455","Mobilicoccus pelagius NBRC 104925","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Dermatophilaceae","Mobilicoccus","Mobilicoccus pelagius"
"1089553","Thermacetogenium phaeum DSM 12270","Bacteria","0","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermacetogenium","Thermacetogenium phaeum"
"1090471","Candidatus Burkholderia humilis","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Candidatus Burkholderia humilis"
"1090615","Nakamurella panacisegetis","Bacteria","0","Actinobacteria","Actinobacteria","Nakamurellales","Nakamurellaceae","Nakamurella","Nakamurella panacisegetis"
"1091006","Nostoc linckia NIES-25","Bacteria","0","Cyanobacteria","0","Nostocales","Nostocaceae","Nostoc","Nostoc linckia"
"1091494","Methylomicrobium alcaliphilum 20Z","Bacteria","0","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomicrobium","Methylomicrobium alcaliphilum"
"1094466","Flavobacterium indicum GPTSA100-9 = DSM 17447","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium indicum"
"1094489","Bartonella australis Aust/NH1","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella","Bartonella australis"
"1094491","Bartonella bovis 91-4","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella","Bartonella bovis"
"1094508","Thermoanaerobacterium saccharolyticum JW/SL-YS485","Bacteria","0","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Thermoanaerobacterium","Thermoanaerobacterium saccharolyticum"
"1094558","Bartonella tamiae Th239","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella","Bartonella tamiae"
"1094560","Bartonella taylorii 8TBB","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella","Bartonella taylorii"
"1094715","Fluoribacter dumoffii NY 23","Bacteria","0","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Fluoribacter","Fluoribacter dumoffii"
"1095744","Haemophilus parahaemolyticus HK385","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus parahaemolyticus"
"1095749","Pasteurella bettyae CCUG 2042","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Pasteurella","Pasteurella bettyae"
"1095750","Lachnoanaerobaculum saburreum F0468","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum","Lachnoanaerobaculum saburreum"
"1095752","Prevotella sp. oral taxon 306 str. F0472","Bacteria","0","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella sp. oral taxon 306"
"1096243","Idiomarina piscisalsi","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Idiomarinaceae","Idiomarina","Idiomarina piscisalsi"
"1096769","Candidatus Pelagibacter ubique HIMB083","Bacteria","0","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","Candidatus Pelagibacter ubique"
"1096856","Pseudonocardia sp. EC080619-01","Bacteria","0","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia sp. EC080619-01"
"1096929","Devosia lucknowensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Devosia","Devosia lucknowensis"
"1096930","Novosphingobium lindaniclasticum LE124","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Novosphingobium lindaniclasticum"
"1097667","Patulibacter medicamentivorans","Bacteria","0","Actinobacteria","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","Patulibacter","Patulibacter medicamentivorans"
"1097668","Burkholderia sp. YI23","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia sp. YI23"
"1097676","Pseudoalteromonas sp. BSi20429","Bacteria","0","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Pseudoalteromonas sp. BSi20429"
"1101195","Methylophilaceae bacterium 11","Bacteria","0","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","0","Methylophilaceae bacterium 11"
"1101373","Tepidimonas fonticaldi","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","0","Tepidimonas","Tepidimonas fonticaldi"
"110319","Nocardioides sp. CF8","Bacteria","0","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp. CF8"
"1105031","Clostridium sp. MSTE9","Bacteria","0","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Clostridium sp. MSTE9"
"1105111","Rickettsia amblyommatis str. GAT-30V","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia amblyommatis"
"1105367","Paenirhodobacter enshiensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paenirhodobacter","Paenirhodobacter enshiensis"
"110662","Synechococcus sp. CC9605","Bacteria","0","Cyanobacteria","0","Synechococcales","Synechococcaceae","Synechococcus","Synechococcus sp. CC9605"
"1107311","Flavobacterium enshiense DK69","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium enshiense"
"1107882","Mesorhizobium alhagi CCNWXJ12-2","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium","Mesorhizobium alhagi"
"1108045","Gordonia rhizosphera NBRC 16068","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia rhizosphera"
"1108812","Mycolicibacter longobardus","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacter","Mycolicibacter longobardus"
"110935","Agreia bicolorata","Bacteria","0","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agreia","Agreia bicolorata"
"1109412","Brenneria goodwinii","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae","Brenneria","Brenneria goodwinii"
"1109740","Lutibacter agarilyticus","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutibacter","Lutibacter agarilyticus"
"1109743","Streptomyces sp. SCSIO 03032","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces sp. SCSIO 03032"
"111015","Actinomyces radicidentis","Bacteria","0","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Actinomyces radicidentis"
"1110502","Tistrella mobilis KA081020-065","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Tistrella","Tistrella mobilis"
"1110697","Nocardia asteroides NBRC 15531","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia","Nocardia asteroides"
"1111069","Thermus sp. CCB_US3_UF1","Bacteria","0","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Thermus","Thermus sp. CCB_US3_UF1"
"1111071","Rhodoferax antarcticus ANT.BR","Bacteria","0","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","Rhodoferax antarcticus"
"1111134","Peptoniphilus sp. BV3C26","Bacteria","0","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus","Peptoniphilus sp. BV3C26"
"1111135","Coriobacteriaceae bacterium BV3Ac1","Bacteria","0","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","0","Coriobacteriaceae bacterium BV3Ac1"
"1111137","Slackia sp. CM382","Bacteria","0","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Slackia","Slackia sp. CM382"
"1111454","Megasphaera sp. BV3C16-1","Bacteria","0","Firmicutes","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera","Megasphaera sp. BV3C16-1"
"1111708","Synechocystis sp. PCC 6803 substr. Kazusa","Bacteria","0","Cyanobacteria","0","Synechococcales","Merismopediaceae","Synechocystis","Synechocystis sp. PCC 6803"
"1112","Porphyrobacter neustonensis","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae","Porphyrobacter","Porphyrobacter neustonensis"
"1112204","Gordonia polyisoprenivorans VH2","Bacteria","0","Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae","Gordonia","Gordonia polyisoprenivorans"
"1112230","Chlamydia psittaci 84-8471/1","Bacteria","0","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia psittaci"
"1112253","Chlamydia psittaci 02DC14","Bacteria","0","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia psittaci"
"1114874","Flavobacterium piscis","Bacteria","0","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Flavobacterium piscis"
"1114921","Citrobacter werkmanii NBRC 105721","Bacteria","0","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Citrobacter","Citrobacter werkmanii"
"1114924","Albimonas pacifica","Bacteria","0","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Albimonas","Albimonas pacifica"
"1114943","Streptomyces tsukubensis NRRL18488","Bacteria","0","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces tsukubensis"
"1114964","Sphingobium baderi LL03","Bacteria","0","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium","Sphingobium baderi"
"1114970","Pseudomonas fluorescens F113","Bacteria","0","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas fluorescens"
